customer_id,age_group,home_location,credit_score,account_age_years,account_type,avg_monthly_income,mobile_banking_user,primary_device,primary_os,primary_browser,avg_transaction_amount,transaction_frequency,employment_status,preferred_transaction_types,international_activity,risk_score
GIME000814,36-45,Bhaktapur,618,1,Savings,20071.42585088416,True,iPad,iOS,Firefox,6821.747625201571,25,Employed,"['Cheque Payment', 'ATM Withdrawal', 'Branch Withdrawal']",True,44
GIME000815,46-55,Pokhara,504,7,Savings,27140.457182938015,True,Android Phone,Android,Opera,8821.147894049036,8,Employed,"['Loan Payment', 'Cheque Deposit', 'Mobile Banking Transfer', 'School Fee Payment', 'ATM Withdrawal']",True,35
GIME000816,46-55,Nawalparasi,628,2,Current,121915.24855194295,True,Laptop,Linux,Brave,15263.851826565726,23,Self-employed,"['Internet Bill Payment', 'Wallet Load - Khalti', 'Cheque Deposit', 'Mobile Banking Transfer', 'Loan Payment']",True,41
GIME000817,56-65,Jhapa,646,4,Savings,40388.51173595051,True,Android Tablet,Android,Firefox,9277.24801032467,1,Retired,"['Loan Payment', 'Wallet Load - Khalti', 'Inward Remittance', 'Insurance Premium Payment', 'Cable TV Payment', 'Wallet Load - IME Pay', 'Internet Bill Payment']",False,43
GIME000818,46-55,Lalitpur,612,1,Savings,20364.65554841025,True,Android Phone,Android,Safari,7100.727067219089,8,Employed,"['POS Transaction', 'Mobile Banking Bill Payment', 'Mobile Recharge', 'QR Payment']",False,28
GIME000819,18-25,Dharan,631,15,Premium,183325.68595151525,True,Laptop,macOS,Brave,58947.49282471679,21,Self-employed,"['ATM Withdrawal', 'Interest Credit', 'Hotel Booking Payment', 'Airline Ticket Payment']",True,21
GIME000820,18-25,Chitwan,510,1,Fixed Deposit,36255.94952303071,True,Android Phone,Android,Edge,11340.19402826283,2,Employed,"['Wallet Load - IME Pay', 'Electricity Bill Payment', 'Branch Withdrawal', 'Cable TV Payment', 'Mobile Banking Bill Payment', 'Internet Bill Payment', 'Wallet Load - eSewa', 'Cheque Payment']",True,66
GIME000821,46-55,Kathmandu,488,8,Premium,175289.92254186474,True,Android Phone,Android,Brave,46490.91636854103,4,Employed,"['ATM Withdrawal', 'Loan Payment', 'Interest Credit', 'Branch Deposit', 'Water Bill Payment']",False,24
GIME000822,26-35,Kathmandu,772,4,Current,52518.78210183363,True,Android Phone,Android,Samsung Internet,12428.115560944181,12,Employed,"['Internet Bill Payment', 'Wallet Load - Khalti', 'POS Transaction', 'Hotel Booking Payment', 'Mobile Banking Transfer', 'School Fee Payment']",False,24
GIME000823,36-45,Dharan,585,3,Current,40951.88097432011,True,Desktop,macOS,Samsung Internet,8726.231209562877,12,Employed,"['Mobile Recharge', 'POS Transaction', 'Inward Remittance', 'Mobile Banking Bill Payment', 'Wallet Load - eSewa', 'Branch Deposit', 'Cable TV Payment', 'Hotel Booking Payment']",False,28
GIME000824,56-65,Palpa,680,11,Savings,41268.67897140668,True,Laptop,Windows,Opera,16143.482680151172,5,Employed,"['Mobile Recharge', 'Internet Bill Payment', 'Wallet Load - eSewa', 'Cheque Payment', 'Branch Withdrawal']",False,22
GIME000825,36-45,Janakpur,690,10,Savings,44519.475385104444,True,Desktop,Linux,Edge,11091.677330197106,16,Self-employed,"['Water Bill Payment', 'Loan Payment', 'Inward Remittance', 'Branch Withdrawal', 'Electricity Bill Payment', 'POS Transaction', 'Mobile Recharge', 'Wallet Load - IME Pay']",False,26
GIME000826,46-55,Lalitpur,645,1,Current,44097.91762163303,True,Android Phone,Android,Samsung Internet,8097.000097257409,12,Retired,"['QR Payment', 'Mobile Banking Transfer', 'Hotel Booking Payment']",True,35
GIME000827,26-35,Pokhara,823,12,Savings,62458.88060826616,True,Desktop,Windows,Opera,11778.382593685004,19,Employed,"['Cable TV Payment', 'Water Bill Payment', 'School Fee Payment', 'Internet Bill Payment', 'Electricity Bill Payment', 'Mobile Banking Bill Payment']",True,8
GIME000828,26-35,Janakpur,747,1,Savings,55636.26297250287,True,iPhone,iOS,Samsung Internet,8989.790957082227,8,Self-employed,"['Inward Remittance', 'Electricity Bill Payment', 'Cheque Deposit', 'Cheque Payment', 'Wallet Load - eSewa', 'Interest Credit', 'QR Payment']",False,16
GIME000829,46-55,Bhaktapur,713,5,Premium,262233.50884087477,True,iPad,iOS,Brave,60284.93060322393,20,Employed,"['Interest Credit', 'Cheque Payment', 'Branch Withdrawal', 'Wallet Load - IME Pay', 'Wallet Load - eSewa', 'Inward Remittance', 'Internet Bill Payment', 'School Fee Payment']",False,4
GIME000830,26-35,Pokhara,768,9,Fixed Deposit,21489.692573957193,False,,,,2460.17366060327,19,Employed,"['Insurance Premium Payment', 'Internet Bill Payment', 'Hotel Booking Payment', 'Inward Remittance', 'Mobile Recharge', 'Loan Payment', 'Wallet Load - IME Pay', 'QR Payment']",True,26
GIME000831,26-35,Pokhara,675,2,Savings,25505.56032088663,True,Desktop,Windows,Brave,6531.050865922043,1,Self-employed,"['Mobile Recharge', 'Mobile Banking Bill Payment', 'Internet Bill Payment', 'Outward Remittance', 'Wallet Load - IME Pay', 'Insurance Premium Payment']",True,50
GIME000832,46-55,Tulsipur,545,6,Fixed Deposit,21111.000488426384,False,,,,4180.44926770726,19,Self-employed,"['Cheque Deposit', 'Airline Ticket Payment', 'Wallet Load - IME Pay', 'Cheque Payment']",False,19
GIME000833,46-55,Pokhara,571,6,Current,104312.45802697871,True,iPhone,iOS,Safari,11231.707785973504,24,Self-employed,"['Electricity Bill Payment', 'Cheque Deposit', 'Cheque Payment', 'Wallet Load - eSewa', 'Insurance Premium Payment', 'Internet Bill Payment']",True,45
GIME000834,26-35,Birgunj,724,6,Current,149390.96741942829,True,Laptop,Windows,Opera,16119.912775553948,8,Self-employed,"['Loan Payment', 'Internet Bill Payment', 'Insurance Premium Payment', 'Mobile Banking Transfer', 'ATM Withdrawal', 'Wallet Load - Khalti', 'Inward Remittance']",False,31
GIME000835,26-35,Biratnagar,834,7,Savings,53033.14544290035,True,Desktop,Windows,Brave,15596.20020740742,7,Employed,"['Wallet Load - Khalti', 'Outward Remittance', 'Mobile Recharge', 'Airline Ticket Payment', 'Branch Withdrawal']",True,38
GIME000836,46-55,Chitwan,850,14,Current,111317.8977802668,True,iPad,iOS,Edge,24916.165039942392,18,Employed,"['ATM Withdrawal', 'Hotel Booking Payment', 'Airline Ticket Payment', 'QR Payment', 'Branch Deposit', 'Water Bill Payment']",True,44
GIME000837,56-65,Kathmandu,733,10,Premium,206422.55336231465,False,,,,47137.03824247926,10,Employed,"['Wallet Load - eSewa', 'Branch Withdrawal', 'Branch Deposit', 'Cable TV Payment', 'Mobile Recharge', 'School Fee Payment']",False,21
GIME000838,36-45,Kathmandu,564,12,Current,120541.58163665253,True,Android Phone,Android,Safari,26861.63342202727,9,Employed,"['QR Payment', 'Cable TV Payment', 'Branch Deposit', 'Mobile Recharge', 'Interest Credit', 'Insurance Premium Payment', 'School Fee Payment', 'Electricity Bill Payment']",True,25
GIME000839,26-35,Butwal,801,9,Savings,46798.5102678339,True,Desktop,Windows,Chrome,12048.04365098606,13,Employed,"['Inward Remittance', 'Electricity Bill Payment', 'School Fee Payment', 'Airline Ticket Payment', 'Wallet Load - eSewa', 'Cable TV Payment']",False,4
GIME000840,26-35,Lalitpur,559,1,Savings,46432.67150610436,False,,,,8425.831863445257,29,Student,"['Loan Payment', 'Electricity Bill Payment', 'Wallet Load - Khalti', 'Mobile Banking Bill Payment', 'Interest Credit', 'Mobile Banking Transfer']",False,23
GIME000841,26-35,Kathmandu,733,5,Savings,44841.20592296539,True,Android Tablet,Android,Chrome,8802.61830190994,29,Employed,"['Airline Ticket Payment', 'QR Payment', 'Branch Deposit', 'Cheque Payment', 'School Fee Payment', 'ATM Withdrawal']",False,19
GIME000842,36-45,Hetauda,755,6,Savings,95146.99602384355,True,Laptop,macOS,Opera,28928.764113433244,15,Employed,"['Mobile Banking Transfer', 'Mobile Banking Bill Payment', 'Mobile Recharge', 'Loan Payment', 'Outward Remittance', 'Inward Remittance']",False,13
GIME000843,56-65,Lalitpur,704,6,Savings,71364.06511591803,True,iPad,iOS,Firefox,27057.20555013115,6,Employed,"['Inward Remittance', 'POS Transaction', 'Insurance Premium Payment', 'Interest Credit', 'Branch Deposit', 'Wallet Load - Khalti', 'Branch Withdrawal', 'Water Bill Payment']",False,15
GIME000844,26-35,Nawalparasi,777,6,Savings,65154.48271442414,True,iPhone,iOS,Opera,25324.73055688535,21,Employed,"['ATM Withdrawal', 'Cheque Payment', 'Mobile Banking Transfer', 'Cheque Deposit']",True,34
GIME000845,26-35,Dharan,813,8,Savings,21681.73740926243,True,Android Tablet,Android,Chrome,5055.823157117048,5,Self-employed,"['Mobile Banking Transfer', 'Wallet Load - IME Pay', 'Cheque Payment', 'Mobile Banking Bill Payment']",False,11
GIME000846,36-45,Kaski,739,9,Savings,49246.25758515524,True,iPhone,iOS,Samsung Internet,18094.855877166716,18,Self-employed,"['Insurance Premium Payment', 'Cheque Deposit', 'Wallet Load - IME Pay']",False,21
GIME000847,46-55,Butwal,712,6,Savings,15000.0,True,iPhone,iOS,Samsung Internet,3617.2728554654727,26,Employed,"['Wallet Load - eSewa', 'ATM Withdrawal', 'Cheque Deposit']",False,18
GIME000848,36-45,Kathmandu,750,4,Fixed Deposit,55902.81958674833,True,iPad,iOS,Edge,6823.785705693792,20,Employed,"['Hotel Booking Payment', 'Mobile Recharge', 'Loan Payment', 'Inward Remittance']",False,11
GIME000849,46-55,Butwal,662,9,Savings,31194.249636587916,True,Android Phone,Android,Chrome,4092.8021029436877,12,Employed,"['Branch Withdrawal', 'Branch Deposit', 'Wallet Load - Khalti', 'Mobile Recharge', 'Electricity Bill Payment', 'Mobile Banking Bill Payment', 'Interest Credit', 'Wallet Load - IME Pay']",False,25
GIME000850,26-35,Darchula,606,9,Current,82885.92946035342,True,Android Tablet,Android,Opera,26802.579087193124,13,Employed,"['Interest Credit', 'Hotel Booking Payment', 'Wallet Load - IME Pay', 'Outward Remittance']",False,19
GIME000851,46-55,Lalitpur,603,8,Current,133472.3746671913,True,iPhone,iOS,Safari,49300.025448046385,9,Employed,"['Branch Withdrawal', 'Mobile Banking Bill Payment', 'Wallet Load - Khalti', 'Wallet Load - eSewa']",False,24
GIME000852,36-45,Lalitpur,635,6,Savings,57360.12014348132,True,Android Tablet,Android,Safari,10345.097061272285,13,Self-employed,"['Interest Credit', 'Wallet Load - IME Pay', 'Mobile Banking Transfer', 'ATM Withdrawal', 'QR Payment', 'Outward Remittance']",True,32
GIME000853,36-45,Darchula,607,7,Current,110622.23503041836,False,,,,39488.870008548,12,Employed,"['Cheque Payment', 'Branch Withdrawal', 'School Fee Payment', 'Hotel Booking Payment', 'ATM Withdrawal', 'Wallet Load - Khalti', 'Electricity Bill Payment', 'Cheque Deposit']",False,15
GIME000854,36-45,Bhaktapur,688,5,Current,103607.81302906931,True,Desktop,Linux,Samsung Internet,37624.81157746413,13,Employed,"['Water Bill Payment', 'Wallet Load - IME Pay', 'Cheque Deposit', 'Mobile Banking Bill Payment', 'Outward Remittance', 'Loan Payment']",False,30
GIME000855,26-35,Dhangadhi,848,10,Savings,28272.16244244907,True,Laptop,Linux,Edge,3209.395790131903,18,Employed,"['Cheque Payment', 'School Fee Payment', 'Cable TV Payment']",False,11
GIME000856,26-35,Itahari,734,13,Savings,49508.71585980232,True,iPad,iOS,Samsung Internet,8961.107940962447,22,Employed,"['Wallet Load - eSewa', 'POS Transaction', 'Cheque Deposit', 'Cable TV Payment']",False,25
GIME000857,26-35,Birgunj,630,1,Savings,78052.46397613142,False,,,,22617.88538338885,6,Employed,"['Water Bill Payment', 'Insurance Premium Payment', 'Cheque Payment', 'Inward Remittance', 'Electricity Bill Payment', 'Internet Bill Payment', 'Mobile Banking Bill Payment']",True,11
GIME000858,26-35,Chitwan,688,2,Current,117700.6989279859,True,Laptop,Linux,Opera,38734.6067314782,13,Self-employed,"['ATM Withdrawal', 'Interest Credit', 'Wallet Load - IME Pay', 'Outward Remittance', 'Mobile Banking Bill Payment', 'Cheque Payment', 'Cable TV Payment', 'School Fee Payment']",True,22
GIME000859,18-25,Palpa,561,1,Current,151436.62443283026,True,iPhone,iOS,Chrome,20503.564871894814,22,Self-employed,"['Interest Credit', 'Insurance Premium Payment', 'Mobile Banking Bill Payment', 'Wallet Load - eSewa', 'Outward Remittance', 'Branch Deposit', 'Wallet Load - IME Pay']",True,46
GIME000860,56-65,Bharatpur,819,5,Savings,22759.13258290485,True,iPhone,iOS,Firefox,8793.92977884332,17,Employed,"['Wallet Load - eSewa', 'QR Payment', 'Water Bill Payment', 'Insurance Premium Payment', 'Branch Withdrawal', 'Cheque Payment', 'Mobile Recharge']",False,12
GIME000861,18-25,Nawalparasi,658,11,Savings,43665.851114514604,True,Desktop,macOS,Samsung Internet,14802.593425301031,8,Employed,"['Water Bill Payment', 'Interest Credit', 'Wallet Load - eSewa', 'Mobile Recharge', 'Loan Payment']",False,1
GIME000862,46-55,Kathmandu,780,12,Savings,41504.12718418544,True,Desktop,macOS,Samsung Internet,14800.136811836395,21,Retired,"['QR Payment', 'ATM Withdrawal', 'Branch Withdrawal', 'Mobile Banking Bill Payment']",False,22
GIME000863,18-25,Birgunj,794,1,Current,113375.16625687739,True,Android Phone,Android,Samsung Internet,15909.86053566576,2,Self-employed,"['Insurance Premium Payment', 'Wallet Load - IME Pay', 'Airline Ticket Payment', 'Cable TV Payment', 'Wallet Load - Khalti', 'Interest Credit', 'Electricity Bill Payment']",False,35
GIME000864,26-35,Kathmandu,662,3,Premium,200680.78071904136,False,,,,22397.076359445153,16,Employed,"['Mobile Recharge', 'Wallet Load - Khalti', 'Mobile Banking Bill Payment', 'Outward Remittance']",False,36
GIME000865,18-25,Dhangadhi,488,9,Fixed Deposit,40539.64665458092,True,Android Tablet,Android,Firefox,5272.974142895585,2,Retired,"['Insurance Premium Payment', 'Hotel Booking Payment', 'Wallet Load - IME Pay']",False,33
GIME000866,26-35,Hetauda,629,14,Savings,52717.11803132581,True,Android Tablet,Android,Chrome,18227.954307377822,23,Employed,"['Cheque Deposit', 'Wallet Load - IME Pay', 'Cheque Payment', 'Branch Withdrawal', 'Branch Deposit']",False,4
GIME000867,18-25,Kathmandu,611,3,Savings,77054.79789322191,True,Android Tablet,Android,Opera,21777.80470192439,17,Employed,"['ATM Withdrawal', 'Electricity Bill Payment', 'Branch Withdrawal', 'Interest Credit', 'Insurance Premium Payment', 'Internet Bill Payment', 'Mobile Banking Transfer']",False,1
GIME000868,46-55,Pokhara,573,7,Current,94995.5577790482,True,Android Tablet,Android,Opera,12531.483551964959,32,Employed,"['Water Bill Payment', 'Mobile Recharge', 'Hotel Booking Payment', 'Branch Withdrawal']",True,28
GIME000869,46-55,Hetauda,570,9,Current,151186.57924076184,False,,,,54712.0976450071,2,Student,"['Branch Withdrawal', 'Mobile Banking Transfer', 'Hotel Booking Payment', 'Mobile Banking Bill Payment']",True,17
GIME000870,46-55,Biratnagar,595,7,Current,94211.38031200698,True,iPad,iOS,Brave,18465.741134793698,23,Employed,"['Mobile Banking Bill Payment', 'Hotel Booking Payment', 'POS Transaction', 'Airline Ticket Payment', 'ATM Withdrawal', 'Wallet Load - eSewa', 'Insurance Premium Payment']",False,8
GIME000871,56-65,Kathmandu,577,9,Savings,82340.89849043365,True,Laptop,macOS,Opera,24562.29740124962,9,Employed,"['Outward Remittance', 'Loan Payment', 'Hotel Booking Payment']",False,24
GIME000872,56-65,Bhaktapur,677,8,Savings,40374.63143241238,True,Android Phone,Android,Samsung Internet,9022.38661743528,12,Self-employed,"['Water Bill Payment', 'Cheque Payment', 'QR Payment', 'Mobile Banking Transfer', 'ATM Withdrawal']",False,27
GIME000873,26-35,Ilam,471,9,Savings,61970.83520430217,True,iPad,iOS,Safari,22372.497617677018,16,Self-employed,"['Branch Withdrawal', 'Loan Payment', 'Interest Credit', 'Mobile Banking Transfer', 'Insurance Premium Payment', 'Cheque Payment']",False,51
GIME000874,46-55,Birgunj,806,5,Fixed Deposit,68041.82623176536,False,,,,21065.551673465845,17,Employed,"['Wallet Load - IME Pay', 'Cable TV Payment', 'Cheque Payment', 'Insurance Premium Payment', 'Outward Remittance', 'Mobile Banking Transfer']",False,3
GIME000875,18-25,Hetauda,617,6,Fixed Deposit,67431.11932576283,True,iPad,iOS,Safari,13964.654915191686,17,Employed,"['Mobile Recharge', 'POS Transaction', 'Mobile Banking Bill Payment', 'School Fee Payment', 'Hotel Booking Payment', 'Internet Bill Payment', 'Branch Deposit', 'Electricity Bill Payment']",False,22
GIME000876,26-35,Kaski,658,7,Fixed Deposit,61124.84375057766,True,iPhone,iOS,Edge,23588.37383073129,14,Employed,"['Loan Payment', 'Mobile Banking Bill Payment', 'POS Transaction', 'Inward Remittance', 'Cable TV Payment']",False,29
GIME000877,36-45,Kathmandu,777,6,Savings,81840.49797152166,True,Laptop,Windows,Opera,14747.564805303204,10,Employed,"['Insurance Premium Payment', 'Cheque Deposit', 'Mobile Banking Bill Payment', 'Cable TV Payment', 'Wallet Load - IME Pay']",False,12
GIME000878,65+,Kaski,655,4,Fixed Deposit,42865.81523647173,True,Android Phone,Android,Chrome,4804.548408211077,5,Employed,"['Outward Remittance', 'Electricity Bill Payment', 'Wallet Load - Khalti', 'Mobile Recharge', 'Water Bill Payment', 'Branch Deposit', 'Wallet Load - eSewa']",False,2
GIME000879,18-25,Kathmandu,760,9,Premium,254454.95014237222,True,Desktop,macOS,Chrome,83077.91778484374,3,Employed,"['Outward Remittance', 'Electricity Bill Payment', 'Water Bill Payment', 'Mobile Recharge', 'Cable TV Payment', 'Internet Bill Payment', 'POS Transaction']",False,22
GIME000880,18-25,Kathmandu,682,6,Savings,42451.5319773934,True,iPad,iOS,Chrome,7654.012401230673,13,Employed,"['Cable TV Payment', 'Insurance Premium Payment', 'ATM Withdrawal']",False,27
GIME000881,26-35,Dharan,493,4,Savings,28604.41913781699,True,Android Phone,Android,Edge,9025.622234579734,4,Employed,"['Outward Remittance', 'Branch Deposit', 'Inward Remittance', 'Loan Payment', 'School Fee Payment', 'Insurance Premium Payment']",False,41
GIME000882,36-45,Itahari,738,6,Savings,44551.46198138257,True,iPad,iOS,Opera,12321.050054037372,14,Retired,"['QR Payment', 'Electricity Bill Payment', 'Insurance Premium Payment', 'Interest Credit', 'Inward Remittance', 'Airline Ticket Payment', 'Wallet Load - IME Pay', 'School Fee Payment']",False,15
GIME000883,26-35,Bhaktapur,629,7,Current,17088.585246701507,True,Android Phone,Android,Opera,6594.877687834172,26,Employed,"['Internet Bill Payment', 'Wallet Load - eSewa', 'Outward Remittance', 'Wallet Load - Khalti']",False,24
GIME000884,26-35,Nawalparasi,605,6,Current,113008.41385265921,False,,,,12478.956870670365,17,Employed,"['Cheque Payment', 'Mobile Banking Transfer', 'School Fee Payment', 'Hotel Booking Payment', 'Branch Deposit', 'Wallet Load - Khalti', 'ATM Withdrawal']",False,28
GIME000885,56-65,Birgunj,753,5,Current,71319.25111803855,True,iPhone,iOS,Brave,21266.998923626536,1,Employed,"['Mobile Banking Transfer', 'School Fee Payment', 'Electricity Bill Payment', 'QR Payment', 'Interest Credit', 'Water Bill Payment', 'POS Transaction', 'Mobile Recharge']",False,16
GIME000886,18-25,Kathmandu,677,7,Savings,35387.126703957314,True,Android Phone,Android,Opera,3689.7614571586064,19,Employed,"['Mobile Recharge', 'ATM Withdrawal', 'Branch Withdrawal', 'Inward Remittance', 'POS Transaction', 'Branch Deposit', 'Insurance Premium Payment', 'Outward Remittance']",False,25
GIME000887,46-55,Biratnagar,712,1,Savings,67484.9562163416,True,iPad,iOS,Safari,13411.201943840144,16,Employed,"['Wallet Load - IME Pay', 'Internet Bill Payment', 'Water Bill Payment', 'ATM Withdrawal', 'Cable TV Payment']",False,21
GIME000888,46-55,Chitwan,647,7,Fixed Deposit,56615.67613076472,True,Android Tablet,Android,Edge,15856.102360539044,15,Employed,"['Wallet Load - Khalti', 'Cable TV Payment', 'School Fee Payment']",False,21
GIME000889,46-55,Nawalparasi,688,12,Current,63129.914185166606,True,Android Phone,Android,Safari,17820.7586792478,21,Employed,"['Outward Remittance', 'Branch Deposit', 'School Fee Payment', 'Wallet Load - IME Pay']",False,25
GIME000890,18-25,Pokhara,525,5,Savings,68871.95552545892,True,iPhone,iOS,Opera,19717.319700645425,18,Unemployed,"['Inward Remittance', 'Wallet Load - Khalti', 'Wallet Load - IME Pay', 'Water Bill Payment', 'Wallet Load - eSewa', 'Mobile Banking Bill Payment', 'Mobile Recharge', 'Loan Payment']",False,36
GIME000891,18-25,Biratnagar,596,5,Fixed Deposit,39722.67156939055,True,Android Phone,Android,Chrome,4597.806091876927,20,Employed,"['Branch Deposit', 'Outward Remittance', 'Mobile Banking Bill Payment', 'Inward Remittance']",False,18
GIME000892,26-35,Kathmandu,684,14,Savings,48737.11319590514,True,iPhone,iOS,Edge,17184.34095599568,4,Self-employed,"['Insurance Premium Payment', 'Branch Deposit', 'Wallet Load - IME Pay', 'School Fee Payment', 'Wallet Load - eSewa']",False,11
GIME000893,46-55,Nepalgunj,645,5,Savings,89542.53041042117,True,Laptop,Linux,Samsung Internet,32439.0706173546,18,Employed,"['Interest Credit', 'Wallet Load - Khalti', 'Insurance Premium Payment', 'Mobile Recharge', 'Loan Payment', 'Mobile Banking Transfer']",False,7
GIME000894,46-55,Birgunj,619,1,Current,58418.54378243281,True,Android Phone,Android,Firefox,18422.892725637088,17,Employed,"['Mobile Recharge', 'Cheque Payment', 'Outward Remittance', 'School Fee Payment', 'ATM Withdrawal', 'Inward Remittance', 'Branch Withdrawal']",False,28
GIME000895,26-35,Kaski,555,3,Savings,27536.098982492447,True,Android Tablet,Android,Brave,4472.271784206003,29,Employed,"['Insurance Premium Payment', 'Mobile Recharge', 'Outward Remittance', 'Wallet Load - eSewa', 'ATM Withdrawal', 'Mobile Banking Bill Payment', 'Wallet Load - Khalti', 'Branch Deposit']",True,38
GIME000896,36-45,Ilam,680,9,Savings,73440.21482761015,True,iPad,iOS,Edge,16956.074845028885,18,Student,"['Water Bill Payment', 'Insurance Premium Payment', 'Cable TV Payment', 'QR Payment', 'Mobile Recharge', 'Mobile Banking Bill Payment', 'Electricity Bill Payment']",False,11
GIME000897,36-45,Kathmandu,664,4,Savings,23267.808461020373,True,Desktop,Windows,Safari,6192.710347163241,18,Self-employed,"['Electricity Bill Payment', 'Mobile Banking Transfer', 'QR Payment', 'Branch Deposit', 'Insurance Premium Payment']",False,9
GIME000898,36-45,Kathmandu,637,1,Savings,43997.424263436,False,,,,5931.558413278295,12,Employed,"['Airline Ticket Payment', 'Electricity Bill Payment', 'ATM Withdrawal', 'Mobile Recharge', 'Cheque Deposit', 'Cheque Payment', 'POS Transaction']",False,31
GIME000899,36-45,Biratnagar,699,12,Savings,59528.60333434249,False,,,,16719.95617805825,13,Employed,"['Airline Ticket Payment', 'Wallet Load - Khalti', 'Outward Remittance', 'Hotel Booking Payment', 'Cable TV Payment']",False,18
GIME000900,26-35,Kathmandu,684,6,Current,105544.81100864962,True,Desktop,Windows,Chrome,26477.83922494216,6,Employed,"['Cable TV Payment', 'School Fee Payment', 'Insurance Premium Payment', 'Branch Deposit', 'QR Payment']",True,28
GIME000901,46-55,Nawalparasi,653,11,Current,99074.47708524183,False,,,,13338.225273924283,24,Employed,"['Hotel Booking Payment', 'Insurance Premium Payment', 'School Fee Payment', 'Wallet Load - IME Pay', 'Interest Credit', 'Cheque Payment', 'Wallet Load - Khalti', 'QR Payment']",True,33
GIME000902,46-55,Kathmandu,762,6,Current,113540.49353701169,True,Android Tablet,Android,Opera,15690.81691567137,13,Employed,"['Mobile Recharge', 'QR Payment', 'Branch Withdrawal', 'Airline Ticket Payment', 'Loan Payment', 'Mobile Banking Transfer', 'Hotel Booking Payment']",False,19
GIME000903,18-25,Kathmandu,661,3,Savings,42670.535041598654,True,Laptop,macOS,Safari,9825.555451215338,11,Employed,"['Branch Deposit', 'Insurance Premium Payment', 'Outward Remittance', 'Branch Withdrawal']",False,11
GIME000904,56-65,Chitwan,589,5,Savings,69356.60787011075,True,iPhone,iOS,Safari,7321.592768277813,8,Employed,"['Airline Ticket Payment', 'School Fee Payment', 'Branch Deposit', 'ATM Withdrawal']",True,43
GIME000905,36-45,Biratnagar,494,10,Premium,302992.7405620025,True,iPhone,iOS,Firefox,54769.88202297727,9,Employed,"['School Fee Payment', 'ATM Withdrawal', 'Branch Deposit', 'Insurance Premium Payment', 'Water Bill Payment', 'Mobile Banking Transfer', 'Cheque Deposit']",True,61
GIME000906,18-25,Kaski,623,6,Current,169374.45716548237,True,Android Phone,Android,Opera,32025.920047074735,13,Self-employed,"['Cheque Payment', 'ATM Withdrawal', 'Wallet Load - eSewa', 'Interest Credit', 'School Fee Payment', 'Hotel Booking Payment', 'Wallet Load - IME Pay', 'Loan Payment']",False,21
GIME000907,36-45,Kathmandu,727,14,Savings,29639.932854950028,True,Desktop,macOS,Chrome,11339.393330696485,8,Employed,"['Wallet Load - eSewa', 'Interest Credit', 'Internet Bill Payment']",False,15
GIME000908,18-25,Tulsipur,757,6,Savings,45208.88282125801,False,,,,13029.77198160958,14,Self-employed,"['Loan Payment', 'Cable TV Payment', 'Branch Withdrawal', 'ATM Withdrawal', 'Outward Remittance', 'Hotel Booking Payment', 'Internet Bill Payment']",False,23
GIME000909,36-45,Birgunj,580,10,Savings,43969.47408461306,True,Laptop,Linux,Edge,9903.788410800587,4,Self-employed,"['Wallet Load - eSewa', 'Cable TV Payment', 'POS Transaction', 'Branch Withdrawal', 'Mobile Banking Transfer', 'Internet Bill Payment', 'Wallet Load - IME Pay', 'Mobile Banking Bill Payment']",True,41
GIME000910,26-35,Pokhara,611,1,Current,125622.47868820475,True,Android Tablet,Android,Opera,24137.729290366606,13,Employed,"['Wallet Load - Khalti', 'Cable TV Payment', 'Wallet Load - IME Pay', 'Mobile Banking Bill Payment', 'Internet Bill Payment', 'Loan Payment', 'Hotel Booking Payment', 'Cheque Deposit']",True,38
GIME000911,26-35,Tulsipur,546,9,Current,73102.43378058425,True,Desktop,Windows,Brave,24494.198924052827,19,Employed,"['QR Payment', 'POS Transaction', 'Electricity Bill Payment', 'Cheque Payment', 'Wallet Load - IME Pay', 'Wallet Load - eSewa', 'Inward Remittance', 'Branch Deposit']",False,17
GIME000912,26-35,Kathmandu,554,10,Current,103199.89309975358,True,iPad,iOS,Safari,28078.150346363927,15,Self-employed,"['School Fee Payment', 'Internet Bill Payment', 'Inward Remittance', 'Cable TV Payment', 'Wallet Load - eSewa', 'Branch Deposit', 'Branch Withdrawal', 'Outward Remittance']",False,21
GIME000913,65+,Jhapa,612,3,Premium,149786.41609933402,True,Laptop,Windows,Chrome,59804.39351350254,14,Employed,"['School Fee Payment', 'Cable TV Payment', 'ATM Withdrawal', 'Hotel Booking Payment', 'Mobile Recharge', 'Wallet Load - IME Pay', 'Wallet Load - eSewa']",True,40
GIME000914,26-35,Kathmandu,653,6,Savings,63104.229325578104,True,iPad,iOS,Brave,17635.822769232072,12,Self-employed,"['Branch Deposit', 'Cheque Deposit', 'Outward Remittance', 'POS Transaction']",False,30
GIME000915,36-45,Bhaktapur,693,4,Current,145971.41147762866,True,iPad,iOS,Brave,56805.19159469635,17,Employed,"['Interest Credit', 'Wallet Load - eSewa', 'Hotel Booking Payment', 'Insurance Premium Payment', 'QR Payment', 'Loan Payment', 'Wallet Load - Khalti', 'Mobile Banking Transfer']",False,13
GIME000916,26-35,Lalitpur,767,9,Current,162205.96738122535,True,iPhone,iOS,Chrome,22133.547778866905,14,Employed,"['Wallet Load - Khalti', 'Insurance Premium Payment', 'Cheque Deposit', 'POS Transaction', 'Interest Credit']",False,33
